Sample Rate,8265
Sample Number,Amplitude
1367,105
1368,89
1369,86
1370,106
1371,142
1372,151
1373,138
1374,131
1375,126
1376,131
1377,141
1378,133
1379,102
1380,83
1381,96
1382,100
1383,109
1384,128
1385,141
1386,126
1387,109
1388,102
1389,92
1390,102
1391,114
1392,116
1393,109
1394,116
1395,114
1396,123
1397,150
1398,155
1399,148
1400,139
1401,118
1402,96
1403,103
1404,151
1405,177
1406,158
1407,143
1408,131
1409,128
1410,132
1411,146
1412,153
1413,128
1414,114
1415,116
1416,112
1417,120
1418,125
1419,130
1420,138
1421,134
1422,113
1423,110
1424,120
1425,123
1426,132
1427,126
1428,120
1429,118
1430,117
1431,141
1432,180
1433,184
1434,164
1435,131
1436,110
1437,116
1438,146
1439,179
1440,190
1441,171
1442,153
1443,154
1444,149
1445,155
1446,150
1447,130
1448,128
1449,139
1450,135
1451,134
1452,154
1453,156
1454,128
1455,123
1456,133
1457,133
1458,130
1459,140
1460,141
1461,129
1462,130
1463,136
1464,134
1465,136
1466,146
1467,145
1468,135
1469,130
1470,119
1471,122
1472,151
1473,172
1474,167
1475,151
1476,146
1477,146
1478,139
1479,138
1480,126
1481,107
1482,103
1483,111
1484,120
1485,120
1486,128
1487,134
1488,125
1489,122
1490,117
1491,117
1492,124
1493,111
1494,102
1495,92
1496,107
1497,139
1498,145
1499,143
1500,136
1501,115
1502,88
1503,82
1504,94
1505,122
1506,148
1507,164
1508,153
1509,122
1510,112
1511,126
1512,129
1513,116
1514,117
1515,109
1516,100
1517,100
1518,99
1519,103
1520,112
1521,116
1522,103
1523,88
1524,94
1525,99
1526,102
1527,117
1528,120
1529,100
1530,94
1531,107
1532,135
1533,134
1534,149
1535,126
1536,64
1537,58
1538,61
1539,102
1540,134
1541,149
1542,145
1543,120
1544,117
1545,111
1546,111
1547,118
1548,99
1549,98
1550,84
1551,70
1552,82
1553,98
1554,107
1555,103
1556,101
1557,79
1558,74
1559,76
1560,84
1561,91
1562,98
1563,98
1564,104
1565,107
1566,132
1567,119
1568,109
1569,119
1570,97
1571,80
1572,80
1573,106
1574,126
1575,137
1576,120
1577,116
1578,118
1579,131
1580,118
1581,94
1582,105
1583,108
1584,104
1585,111
1586,112
1587,107
1588,102
1589,109
1590,136
1591,111
1592,103
1593,106
1594,93
1595,106
1596,100
1597,97
1598,110
1599,136
1600,143
1601,153
1602,131
1603,115
1604,108
1605,90
1606,98
1607,114
1608,140
1609,133
1610,135
1611,149
1612,150
1613,147
1614,123
1615,118
1616,112
1617,110
1618,118
1619,122
1620,134
1621,125
1622,117
1623,131
1624,117
1625,113
1626,128
1627,123
1628,144
1629,115
1630,105
1631,114
1632,103
1633,139
1634,171
1635,155
1636,130
1637,116
1638,101
1639,112
1640,130
1641,163
1642,166
1643,160
1644,147
1645,138
1646,146
1647,151
1648,144
1649,130
1650,121
1651,112
1652,116
1653,128
1654,139
1655,141
1656,148
1657,141
1658,132
1659,131
1660,130
1661,140
1662,143
1663,126
1664,131
1665,123
1666,130
1667,170
1668,179
1669,178
1670,148
1671,131
1672,118
1673,115
1674,146
1675,170
1676,180
1677,162
1678,144
1679,135
1680,130
1681,143
1682,153
1683,143
1684,142
1685,132
1686,136
1687,112
